id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5569054,100 STEPS FROM ST MARK'S SQUARE!,28871404,Roberta,Isole,Castello,45.43683,12.34013,Entire home/apt,101,2,527,2020-01-17,6.60,1,278,0,
5575763,Appartamento esclusivo zona Lido 6,27313147,Valeria,Isole,Alberoni,45.34807,12.32017,Entire home/apt,140,3,10,2018-05-27,0.12,1,357,0,
5576341,Mostra del cinema  Lido di Venezia,19497145,Annamaria,Isole,Alberoni,45.34899,12.3192,Entire home/apt,180,1,6,2018-05-27,0.08,1,327,0,
5580610,Studio apartment in Murano,28933566,Casa Ita,Isole,Murano,45.45537,12.35343,Entire home/apt,76,2,161,2021-09-26,2.00,1,361,17,
5585075,Apartment overlooking the canal,3172703,Sofia,Isole,Cannaregio,45.44553,12.32859,Entire home/apt,70,2,465,2021-11-21,5.73,1,60,39,
5585819,New&Cozy Venice apartment with Wifi,4905300,Martina,Isole,Cannaregio,45.44783,12.32617,Entire home/apt,98,2,162,2019-09-22,2.03,1,309,2,
5599591,"Central and quiet, Zanipolo area",15178567,Paolo,Isole,Castello,45.43694,12.34039,Entire home/apt,86,1,4,2018-10-27,0.06,21,150,0,
5600759,Holidays Venice,29037195,Elena,Terraferma,Quartiere Pertini,45.48655,12.26694,Entire home/apt,73,3,31,2016-07-07,0.39,1,359,0,
5600945,St.Lio - peaceful and cery central,15178567,Paolo,Isole,Castello,45.43811,12.34052,Entire home/apt,137,1,3,2021-10-30,3,21,200,2,
5608107,Apartment close to Ghetto,29075283,Mascia,Isole,Cannaregio,45.44308,12.32938,Entire home/apt,47,3,301,2021-11-21,3.77,1,201,16,
5625308,Microvenice Guesthouse,29156085,Anna,Isole,San Marco,45.43509,12.33493,Entire home/apt,200,2,93,2019-10-24,1.24,1,235,0,
5634275,New lovely clean apartment on canal,26717354,Riccardo,Isole,Dorsoduro,45.43395,12.31743,Entire home/apt,200,2,102,2019-09-29,1.26,1,364,0,
5641271,"app. Venezia 40mq ""alla lista""",29231597,Alessandro &  Sabrina,Isole,Santa Croce,45.44102,12.32515,Entire home/apt,70,2,141,2019-10-27,1.80,4,17,0,
5646746,Welcoming Apartment for Family and Friends,27686711,Romano Eugenio,Isole,Dorsoduro,45.43569,12.32255,Entire home/apt,220,2,37,2017-08-13,0.46,1,363,1,
5648178,Angels House,29271096,Ari,Isole,San Marco,45.4341,12.3295,Entire home/apt,107,2,52,2021-09-12,0.64,6,225,5,
5653637,Ca'Rosa - PLEASE READ THE DESCRIPTION :),19371948,Lotus Apartments Venice,Isole,San Polo,45.436684,12.328737,Entire home/apt,88,2,317,2021-10-18,3.94,7,358,31,
5654287,Canal View! Renewed 1st Floor Self Check-in,9852012,Paolo,Isole,San Polo,45.43841,12.33188,Entire home/apt,95,2,239,2021-10-02,3.07,10,248,5,
5657232,High View apartment,29271096,Ari,Isole,San Marco,45.43567,12.33121,Entire home/apt,130,2,40,2019-09-09,0.64,6,364,1,
5657345,Only 50 meters from Piazza San Marco,28552652,Luciana,Isole,San Marco,45.43485,12.33662,Entire home/apt,120,3,134,2019-11-07,1.66,1,326,6,
5663077,Cozy bedroom next to Piazza S.Marco,11235412,Alessandra,Isole,San Marco,45.43281,12.33325,Private room,65,2,234,2019-11-10,3.34,1,359,0,
5679367,Apartment with astonishing view,22884126,Giugi,Isole,Cannaregio,45.44138,12.33563,Entire home/apt,65,2,10,2018-12-26,0.14,4,70,0,
5691428,Loft alla Fenice sanificato con OZONO  M0270422140,29271096,Ari,Isole,San Marco,45.43491,12.3309,Entire home/apt,135,2,47,2019-06-01,0.58,6,14,0,
5692165,Ca' Geremia Apartment,25128793,Mdm,Isole,Cannaregio,45.44204,12.32336,Entire home/apt,77,1,54,2021-10-12,0.68,8,295,14,M0270422846
5715910,Little home in history palace,22328563,Marcella,Isole,Cannaregio,45.44059,12.33642,Entire home/apt,72,2,200,2021-08-22,2.49,2,180,10,
5724915,Carmini movida,21861574,Valentino,Isole,Dorsoduro,45.43206,12.32211,Entire home/apt,120,4,41,2019-04-10,0.53,1,251,6,
5734857,Cozy apartment with canal view,29735190,Michele,Isole,San Marco,45.43526,12.33535,Entire home/apt,116,2,135,2017-11-23,1.69,2,0,0,
5734956,Casa Manola 10 minutes from Venice,29735978,Manola,Terraferma,Piave 1860,45.48594,12.24292,Entire home/apt,70,2,78,2021-11-04,1.01,1,364,1,M0270421876
5735603,Ca' Ludovica @RialtoBridge,29723408,Matteo,Isole,Cannaregio,45.44137,12.33548,Entire home/apt,143,3,246,2019-11-04,3.16,1,357,10,M0270429282
5735977,SKY APARTMENT - High Tide Exempt,19371948,Lotus Apartments Venice,Isole,San Polo,45.43745,12.33206,Entire home/apt,142,3,193,2021-10-09,2.58,7,360,22,
5737700,"BAROCCO MANY INFO ,WI-FI, NEAR TRAIN & AIRPORT",29755603,Giuliano,Isole,Dorsoduro,45.43472,12.32654,Entire home/apt,50,3,259,2021-06-26,3.26,2,36,25,
5740256,舒适双人间 Comfort twin room,24657755,Linda,Terraferma,Piave 1860,45.48338,12.2279,Private room,46,1,362,2019-11-03,4.72,7,0,0,
5740277,舒适大床间 Comfort couple rooms,24657755,Linda,Terraferma,Piave 1860,45.48338,12.2279,Private room,70,1,355,2019-08-09,4.37,7,0,0,
5743784,Casa Ciò - 4 minutes from Railway S,29791635,Paolo,Isole,Cannaregio,45.4444,12.32104,Entire home/apt,143,2,13,2018-06-03,0.17,1,158,0,
5748849,la suite del doge,29821347,Francesca,Isole,Castello,45.43661,12.33783,Entire home/apt,100,2,1,2015-04-13,0.01,1,360,0,
5752976,APARTMENT BY CANAL GRANDE IN THE HEART OF VENICE,29845371,Marisa,Isole,Santa Croce,45.441547,12.327711,Entire home/apt,140,2,201,2019-08-05,2.99,1,365,8,
5757476,Literally 20 meters from San Marco square!,12113015,Mario,Isole,San Marco,45.43535,12.33905,Entire home/apt,120,2,121,2021-09-30,1.62,18,360,6,
5768872,"TERRACE!, TERRACE 360' STYLISH, 3bed, aircond wifi",17534457,Merlin,Isole,Castello,45.43377,12.35734,Entire home/apt,222,2,118,2021-08-23,1.56,28,277,8,
5776201,Charming apartment in Lido venezia,352670768,Daniele,Isole,Lido,45.41197,12.37039,Entire home/apt,90,4,77,2019-05-18,1.12,2,281,4,
5782605,"""wonderful window on the sky""",29999533,Michela,Terraferma,Villaggio San Marco,45.48225,12.25587,Entire home/apt,58,1,109,2019-10-27,1.51,1,280,0,
5788811,Mini. appartamento a Sant'Erasmo,28674788,Alessandro,Isole,Sant'Erasmo,45.45521,12.41315,Entire home/apt,40,2,256,2019-08-06,3.23,2,354,12,
5791611,lovely apartment centre of venice,10288973,Morena,Isole,Cannaregio,45.44553,12.32975,Entire home/apt,65,1,16,2019-09-01,0.20,1,1,0,
5798848,Rialto Franklin,29918538,Sebastiano,Isole,San Marco,45.43788,12.33633,Entire home/apt,150,2,37,2019-09-15,0.46,7,332,1,
5803115,Cozy flat for biennale with garden,10098958,Andrea,Isole,Lido,45.41422,12.36828,Entire home/apt,100,2,40,2017-04-16,0.51,2,274,3,
5803934,Perfect Venice&Relax Holiday Flat,10098958,Andrea,Isole,Lido,45.41468,12.36828,Entire home/apt,300,2,2,2015-08-12,0.02,2,364,0,
5805338,"Casa Zitina, in Venice",26120620,Giuseppe,Terraferma,San Lorenzo XXV Aprile,45.49607,12.24522,Entire home/apt,58,3,171,2019-05-30,2.14,1,308,0,ID M0270426805
5809349,IN VENICE BACK TO SAN MARCO - TOURIST APARTMENT,30141587,Fiorella,Isole,Castello,45.43618,12.34248,Entire home/apt,325,1,104,2019-10-13,1.31,1,0,0,
5818801,Dogaressa,30197008,Marina,Isole,Giudecca,45.42687,12.32234,Entire home/apt,216,2,29,2019-07-17,0.52,2,0,3,
5834268,ROMANTIC FLAT WITH CANAL VIEW in St. Marck square,30283716,Piero - Andrea,Isole,San Marco,45.43464,12.33941,Entire home/apt,92,1,512,2021-12-01,6.42,13,300,93,
5845253,Calle Botteri,29918538,Sebastiano,Isole,San Polo,45.43966,12.33398,Entire home/apt,200,2,22,2018-06-01,0.30,7,358,0,
5857348,Dolcevita Apartments 241 Biennale,8176475,Eugenia,Isole,Castello,45.43241,12.35611,Entire home/apt,110,2,44,2019-07-07,0.56,38,348,7,M 0270 425768
5866691,Penthouse with Terrace: Lagoon view - free Wifi,30462302,Sandro,Isole,Castello,45.43208,12.35139,Entire home/apt,200,2,122,2020-02-16,1.66,1,114,8,M0270421123
5879169,Accogliente camera,30530264,Giuseppina,Terraferma,Piave 1860,45.48917,12.22769,Private room,42,1,38,2016-10-30,0.47,1,339,0,
5887254,Lagoon Suites #4,30572756,Valentina & Andrea,Isole,Murano,45.4541,12.35764,Entire home/apt,239,3,160,2019-07-06,2.01,3,322,15,
5918428,Big room,23110024,Francesco,Isole,Lido,45.41237,12.36734,Private room,50,1,107,2018-10-10,1.38,3,153,1,
5930676,Tra Mare e Laguna - Pellestrina,30796697,Michela,Isole,San Pietro in Volta,45.31074,12.31285,Entire home/apt,60,2,79,2017-05-30,0.99,1,259,8,
5935593,"Ca del Parco, Biennale of Venice",294951,Enzo,Isole,Sant'Elena,45.42741,12.36036,Entire home/apt,94,2,85,2020-09-17,1.08,20,313,4,M0270422455
5949835,Frari Luxury Apartment,195796240,Abitarenext,Isole,Dorsoduro,45.43608,12.32516,Entire home/apt,125,2,159,2021-09-30,2.04,12,208,16,M02704211109
5954552,Close to Biennale and San Mark' Sq,369617,Irene,Isole,Castello,45.43438,12.34777,Entire home/apt,90,2,99,2019-06-22,1.32,5,291,10,
5956166,（悦来旅馆 ）4号房间  威尼斯MESTRE火车站正对面,30650167,Ruiling,Terraferma,Piave 1860,45.48286,12.23222,Private room,50,1,119,2019-09-28,1.50,4,158,0,
5961908,I Like Venice Apartment,30950744,Alessandro,Terraferma,San Lorenzo XXV Aprile,45.49344,12.24862,Entire home/apt,108,2,365,2021-10-30,4.54,1,35,9,M0270421984
5962685,Venice Charme & Chic !,30953959,CàRina,Isole,Dorsoduro,45.43338,12.31387,Entire home/apt,75,3,34,2019-09-24,0.43,1,138,0,
5971984,IL GIGLIO DI VIDA in SAN MARCO,22947724,Roberto,Isole,San Marco,45.43279,12.33342,Entire home/apt,100,3,316,2021-11-06,4.01,4,335,26,
5983373,Elegante mansarda stile veneziano,30906790,Martino,Isole,Dorsoduro,45.4315,12.32394,Entire home/apt,150,20,2,2019-05-12,0.08,1,89,0,
5984260,Al MiragGio Venice Apartment,31066638,Roberta,Terraferma,Tessera,45.50153,12.32444,Entire home/apt,102,1,92,2021-10-08,1.23,1,156,4,
6009268,Ca' Del Monastero 1 Apartment for 4 Guests!,669047,Views On Venice,Isole,Santa Croce,45.4424,12.32719,Entire home/apt,264,3,24,2019-08-03,0.47,82,336,1,M0270423553
6011213,Ca' Del Monastero 4 Apartment for 8 Guests!,669047,Views On Venice,Isole,Santa Croce,45.44183,12.32876,Entire home/apt,304,3,112,2021-07-29,1.49,82,225,12,M0270423559
6012249,San Filippo lovely place in the heart of Venice,19860943,Elena,Isole,Castello,45.43506,12.3412,Entire home/apt,126,2,161,2021-10-16,2.05,3,314,21,
6017071,"CENTRAL AREA, NEAR ST. MARK SQUARE (DISINFECTED)",31233013,Esmeralda,Isole,San Marco,45.43481,12.33273,Entire home/apt,100,2,270,2019-09-22,3.76,1,214,1,
6026584,Corte Coppo Deluxe Apartment,193059,Oliva Nera,Isole,Castello,45.43602,12.34577,Entire home/apt,150,1,1,2015-09-15,0.01,2,318,0,
6026720,VENICE APARTMENT BIENNALE,28095151,Caterina,Isole,San Marco,45.43394,12.33453,Entire home/apt,250,3,7,2015-05-10,0.09,2,0,0,
6030597,3 bedrooms 5-6 pax beach-sea front apartment White,21365583,Daniela,Isole,Lido,45.40058,12.36255,Entire home/apt,120,3,26,2017-05-13,0.41,3,329,0,M0270421774
6030789,Indipendent house convenient to Venezia - 5g⭐WI-FI,31298858,Carlo,Terraferma,Carpenedo,45.50312,12.25432,Private room,30,2,394,2020-01-06,4.90,1,357,17,
6035398,Central apt convenient 1st floor 2 bath - X3103,15178567,Paolo,Isole,Castello,45.43615,12.33962,Entire home/apt,105,1,5,2019-05-13,0.11,21,166,3,
6040962,Mini-appartamento 2 S.Erasmo,28674788,Alessandro,Isole,Sant'Erasmo,45.45744,12.41703,Entire home/apt,35,2,280,2019-08-19,3.51,2,348,20,
6047604,B&B Casa Baseggio - double room 2,290452,Marco,Isole,Cannaregio,45.44531,12.33354,Private room,101,1,129,2021-09-12,1.73,2,186,8,
6050330,Cozy apartment near Rialto e San Marco,31397318,Serena,Isole,Cannaregio,45.44167,12.33612,Entire home/apt,97,3,153,2021-11-14,2.05,1,321,10,
6059729,Light room,23110024,Francesco,Isole,Lido,45.41288,12.36682,Private room,70,1,136,2019-11-14,1.71,3,183,1,
6059999,Romantic room,23110024,Francesco,Isole,Lido,45.4124,12.36551,Private room,61,1,95,2019-12-01,1.26,3,142,3,
6061972,Relax close to Venice,31464403,Franco,Isole,Lido,45.41747,12.37392,Entire home/apt,110,3,74,2019-06-18,0.93,1,251,5,
6062910,Apartment IL BARBAGIANO,26671279,Pietro,Isole,Dorsoduro,45.43262,12.32441,Entire home/apt,170,5,2,2017-07-17,0.03,2,158,0,
6064804,Romantic dreams come true back to the 16th century,13439627,Kathrin,Isole,Cannaregio,45.43977,12.33806,Entire home/apt,112,3,29,2019-11-05,0.38,1,357,3,
6071795,（悦来旅馆 ）1号房间 威尼斯MESTRE火车站正对面,30650167,Ruiling,Terraferma,Piave 1860,45.48286,12.23222,Private room,50,1,144,2019-06-30,1.91,4,158,0,
6086105,PRIVATE ROOM +KITCHEN+TOILET+WIFI VERY GOOD PRICE,8019503,Cristina,Isole,Cannaregio,45.44494,12.32203,Private room,58,1,167,2018-11-16,2.15,6,0,0,
6086744,Romantic room with two beds.,24222520,Daniela,Isole,Dorsoduro,45.43242,12.32526,Private room,70,3,129,2019-09-02,1.63,3,359,3,
6087829,Venetian House With Terrace,5862083,Silvia,Isole,San Polo,45.43612,12.32894,Entire home/apt,247,2,18,2021-11-04,0.33,25,325,1,
6096530,Zara Venice Apartment,31638063,Zara,Terraferma,Piave 1860,45.48622,12.24525,Entire home/apt,80,2,227,2019-09-16,2.88,1,0,0,
6099635,"Ca' Contessa, una casa di stile, con vista a due passi da Piazza San Marco",11607112,Michele,Isole,Castello,45.43584,12.34851,Entire home/apt,91,2,126,2019-11-15,1.67,2,333,5,M0270422116
6109784,Attic for 6 people with 2 terraces,11864228,Orsola,Isole,Castello,45.4384,12.33963,Entire home/apt,199,3,2,2018-08-03,0.03,7,241,0,
6112657,Casa Alma: Stylish place ideal for the Biennale.,31703273,Marika,Isole,Castello,45.43607,12.34874,Entire home/apt,120,3,132,2021-05-23,1.68,2,137,4,M0270423303
6122375,SANTA MARGHERITA SQUARE,31767434,Carlo Antonio,Isole,Dorsoduro,45.43274,12.31889,Entire home/apt,85,3,156,2020-01-01,1.96,2,238,4,
6124376,Lovable mini suite - great position,3296218,Vicri,Isole,Cannaregio,45.44326,12.32832,Entire home/apt,61,2,381,2021-10-03,4.85,4,284,10,
6139812,A WONDERFUL & BIG HOUSE at ZATTERE,23370300,Anna,Isole,Dorsoduro,45.43068,12.3265,Entire home/apt,115,1,316,2021-09-26,4.16,2,358,9,
6152631,Ca' delle tartarughe a Dorsoduro,31915994,Olga,Isole,Dorsoduro,45.43291,12.31928,Entire home/apt,334,4,13,2017-07-03,0.18,3,222,3,
6154173,Ca Della Calle Luxury -near Rialto & San Marco,31922692,Iryna,Isole,Castello,45.43851,12.3434,Entire home/apt,146,2,167,2021-09-26,2.11,7,124,3,
6166441,Sunny Venetian apartment with lovely canal view!,31991252,Neil,Isole,Giudecca,45.42455,12.32793,Entire home/apt,140,3,116,2019-05-13,1.61,1,358,1,
6167980,"Ca Cicogna: new, bright, spacious and central",10988715,Andrea,Isole,Castello,45.43815,12.34159,Entire home/apt,95,2,161,2021-10-13,2.02,13,220,22,M0270426069
6177529,bbveneziamestre Argento,32045235,Monica,Terraferma,Piave 1860,45.48604,12.23496,Hotel room,55,1,188,2019-10-10,2.35,4,333,0,
6179111,CasaLido,32052260,Enrico,Isole,Lido,45.41638,12.37509,Entire home/apt,180,2,0,,,1,0,0,
6188859,CA' MAGHERITA,31767434,Carlo Antonio,Isole,Dorsoduro,45.43278,12.3183,Entire home/apt,80,3,153,2019-10-13,1.92,2,278,3,
6192299,Charme apt 5 min from S. Marco,32114188,Chiara,Isole,Castello,45.43513,12.34601,Entire home/apt,76,3,207,2021-09-11,2.61,1,1,7,
6192604,Ca' Del Monastero 2 Apartment for 4 Guests!,669047,Views On Venice,Isole,Santa Croce,45.4415,12.32799,Entire home/apt,221,3,24,2019-09-29,0.30,82,354,0,M0270423557
6198211,Ca' Del Monastero 3 Apartment for 4 Guests!,669047,Views On Venice,Isole,Santa Croce,45.44039,12.32683,Entire home/apt,208,3,14,2019-11-09,0.47,82,358,0,M0270423558
6198716,Ca' Del Monastero 5 Apartment for 4 Guests!,669047,Views On Venice,Isole,Cannaregio,45.44257,12.32851,Entire home/apt,224,3,38,2019-10-30,0.50,82,353,0,M0270423560
6206985,B&B Venezia Mestre ORO Monica,32045235,Monica,Terraferma,Piave 1860,45.48852,12.23355,Hotel room,50,1,309,2019-11-25,3.84,4,333,0,
6218532,"Rialto,Center, Ca' delle Maschere, as at your home",32250682,Luciano,Isole,San Polo,45.438622,12.33407,Entire home/apt,135,3,26,2019-09-22,0.34,1,346,1,
6233673,B&B Venezia Mestre-BLU  -Monica,32045235,Monica,Terraferma,Piave 1860,45.48878,12.23546,Hotel room,50,1,70,2019-04-28,0.87,4,0,0,
6240526,THE ARCH classy historical accommodation,10988715,Andrea,Isole,San Polo,45.43794,12.32669,Entire home/apt,75,2,170,2021-10-05,2.13,13,316,30,M0270426067
6241814,Venice Beautiful Apartment,1296429,Tiziana,Terraferma,Chirignago,45.48814,12.19932,Entire home/apt,70,3,22,2016-06-22,0.28,2,332,0,
6241902,Beautiful Apartment Near Venice,1602248,Tiziana,Terraferma,Chirignago,45.48781,12.19743,Entire home/apt,60,4,25,2019-10-11,0.31,3,363,0,
6241940,★Elegant & Comfortable Entire Apt. 5GWiFi + A.C.★,32403199,Luca,Terraferma,Marghera Catene,45.47605,12.20054,Entire home/apt,49,2,475,2021-11-05,6.01,1,355,14,
6254591,Sunny and centrale apartment!,28307832,Alessandra,Isole,Castello,45.43815,12.34285,Entire home/apt,90,3,99,2019-11-04,1.26,1,336,8,
6255389,"The Pearl, studio in Venice",32491484,Leone,Isole,San Marco,45.43361,12.33139,Entire home/apt,97,3,294,2021-09-18,3.73,1,165,22,
6276066,Venice Rainbow canal view apartment (San Marco),22623713,Rupu,Isole,Castello,45.4366,12.34482,Private room,63,1,89,2019-10-17,1.13,5,365,0,
6290360,Venice ..biennale room :),32702994,Teodora,Isole,Castello,45.43766,12.35145,Entire home/apt,66,2,168,2019-09-27,2.11,1,363,5,
6295327,DolceVita Apartments N. 250,8176475,Eugenia,Isole,Castello,45.43601,12.34407,Entire home/apt,101,2,73,2021-09-05,0.96,38,349,7,M 0270 425764
6311371,Mazzoni Design (near Train Station),2634978,City Apartments,Isole,Cannaregio,45.44166,12.32127,Entire home/apt,114,3,25,2019-05-11,0.35,118,0,0,
6312346,single Easy,25887822,Teresa,Terraferma,Piave 1860,45.49066,12.23551,Private room,45,1,26,2021-09-01,0.33,3,347,2,
6324014,"WHERE GRAND CANAL STARTS panoramic view, 5pax,wifi",17534457,Merlin,Isole,Santa Croce,45.4389,12.31852,Entire home/apt,178,2,158,2021-08-12,2.01,28,330,2,
6333933,Nice Bright flat near San Marco,32850879,Malcom,Isole,Castello,45.43728,12.34356,Entire home/apt,166,3,1,2015-09-25,0.01,1,363,0,
6341592,Private rooms near venice,3161400,Gianni,Terraferma,Marghera Catene,45.47717,12.21442,Private room,45,2,157,2019-05-20,2.09,4,280,3,
6343561,Family Suite Mestre Venezia,33038023,Lara,Terraferma,Piave 1860,45.4845,12.24036,Entire home/apt,80,2,277,2021-09-27,3.54,2,351,29,
6346819,"Apartment Venice Lido""Casa Andrean""",14509750,Marta,Isole,Lido,45.43121,12.38366,Entire home/apt,90,5,79,2019-06-16,1.01,4,186,0,
6360811,Only a stone's throw from San Marco,33138225,Tommaso,Isole,San Marco,45.43477,12.33663,Entire home/apt,110,2,234,2021-11-14,3.01,2,356,12,
6375400,Apartment in the center of Venice,14213747,Teresa,Isole,San Polo,45.43687,12.32613,Entire home/apt,90,2,143,2019-02-22,1.80,1,199,0,
6383810,Romantic mini suite_great position,3296218,Vicri,Isole,Cannaregio,45.44325,12.32832,Entire home/apt,62,2,392,2021-10-18,4.99,4,274,15,
6384481,Comfortable suite - great position,3296218,Vicri,Isole,Cannaregio,45.44326,12.3282,Entire home/apt,61,2,396,2021-08-08,5.03,4,280,22,
6385898,Bright charming apartment TV in rooms,33287165,Michela,Terraferma,Carpenedo,45.5024,12.25261,Entire home/apt,67,2,155,2021-09-09,2.28,1,52,12,M0270425182
6388042,With style in San Marco Square,33138225,Tommaso,Isole,San Marco,45.43348,12.3348,Entire home/apt,130,2,195,2021-09-27,2.59,2,349,7,
6389539,Venice Giardini Biennale Apartment  M0270422099,5862083,Silvia,Isole,Castello,45.43169,12.35477,Entire home/apt,148,2,90,2018-05-03,1.16,25,321,4,M0270422099
6396100,VERY NICE APARTMENT IN DORSODURO,31584851,Fabio,Isole,Dorsoduro,45.42956,12.33207,Entire home/apt,83,1,71,2021-10-24,0.95,1,329,20,
6398170,"AT RIALTO BRIDGE: ELEGANT, SPACIOUS",33361636,Antonio,Isole,San Polo,45.43772,12.33408,Entire home/apt,160,7,14,2017-05-14,0.23,1,362,0,
6419561,Giudecca Living,10014080,Larry,Isole,Giudecca,45.42617,12.32752,Entire home/apt,100,2,25,2018-10-01,0.33,1,0,0,
6443733,Bilocale a due passi dal mare,33642904,Luca,Isole,Lido,45.39732,12.35984,Entire home/apt,90,7,8,2015-07-13,0.11,1,352,1,
6451145,ART & BEACH  wifi free,12891675,Mauro,Isole,Castello,45.43196,12.35549,Entire home/apt,63,3,295,2019-09-08,3.76,2,352,24,
6459317,Secret Venice Room with Canal View,33732689,Invisible Venice,Isole,Cannaregio,45.44304,12.33208,Private room,79,1,73,2020-02-06,0.94,4,35,0,
6459331,Water view apt. in Molino Stucky,28963983,Chiara,Isole,Giudecca,45.42682,12.31965,Entire home/apt,117,3,44,2019-10-17,0.58,1,307,1,
6473576,Biennale Apartment -  Via Garibaldi View,33818877,Luciano,Isole,Castello,45.43142,12.35362,Entire home/apt,68,3,48,2019-09-17,0.64,1,338,0,
6482466,"Mestre centre, 10 minutes to Venice",1646068,Fabiano,Terraferma,San Lorenzo XXV Aprile,45.49611,12.2497,Entire home/apt,80,2,61,2020-02-27,0.81,4,268,7,M0270420849
6484622,Appartamento Studio Mestre Centro,33887875,Antonio,Terraferma,Piave 1860,45.49112,12.238,Entire home/apt,69,1,136,2017-08-16,1.73,5,349,0,
6488939,Your floating flat in Venice,33821194,Rendez Vous Fantasia,Isole,Sant'Elena,45.42908,12.36437,Entire home/apt,224,3,0,,,2,326,0,
6497289,Corte Dei Servi,32749544,Sebastiano,Isole,Dorsoduro,45.43318,12.3256,Entire home/apt,120,1,0,,,1,0,0,
6501734,PIAVE HOUSE,14357135,Rent It Venice,Terraferma,Piave 1860,45.48704,12.23478,Entire home/apt,60,1,75,2019-10-09,0.97,39,290,0,SUPRO/0245917
6507165,LUXURY FLAT : BALCONY ON THE WATER,28917209,Stefano,Isole,Cannaregio,45.44678,12.33127,Entire home/apt,130,2,315,2021-11-08,4.23,2,256,26,
